,Unnamed: 0,dataOpNetFlg,secFutrsLawId,secFutrsLawNbr,secFutrsLawName,secFutrsLawNameAnno,wtAnttnSecFutrsLawName,secFutrsLawVersion,fileno,body,draftDscrTitle,draftDscr,draftDscrAnno,bodyAgoCntnt,bodyAgoCntntAnno,bodyAftCntnt,bodyAftCntntAnno,pubDate,efctvDate,inefctvDate,lawAthrtyStsCde,fileNbr,visitCnt,draftPsnId,draftPsnName,draftPsnOrgId,draftPsnOrgName,draftTime,auditPsnId,auditPsnName,auditPsnOrgId,auditPsnOrgName,auditTime,issuePsnId,issuePsnName,issuePsnOrgId,issuePsnOrgName,issueTime,cnclIssuePsnId,cnclIssuePsnName,cnclIssuePsnOrgId,cnclIssuePsnOrgName,cnclIssueTime,lawDataStsCde,auditPassIndc,openLvlCde,stktTnReguIndc,deltIndc,olEntrTime,olLastAlterTime,secFutrsLawAndLawPubOrgRltnId,lawPubOrgId,lawPubOrgName,supvLawPubOrgId,supvLawPubOrgName,lawPubOrgCde,lawPubOrgHrrc,nbr,olDataOpTm,nonPkEmpty,nonPkNull,empty,null,pkNull,pkEmpty,id
2048,8,,cf0e800646654784910818950a54d190,sse0006,上海市场首次公开发行股票网下发行实施细则,,,20160105,上证发〔2016〕2号,,,,,,,,,1451952000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"上海证券交易所,中国证券登记结算有限责任公司",,,,,,,False,False,False,False,False,False,b9b7090de1694c31994d2d8540357ad0
2049,9,,e45692b180654ff58d98ef1a79a69932,sse0007,上海证券交易所证券上市审核实施细则,,,20131227,上证发〔2013〕28号,,,,,,,,,1388102400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,b9b7090de1694c31994d2d8540357ad0
2050,10,,7d0c593be8bd4736922d153bd056c05c,sse0011,股票上市公告书内容与格式指引,,,20131227,上证发〔2013〕29号,,,,,,,,,1388102400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,b9b7090de1694c31994d2d8540357ad0
2051,11,,b4ca39e0a4ad4646893e955d3a05b12f,sse0012,上海证券交易所债券招标发行业务操作指引,,,20131224,上证发〔2013〕25号,,,,,,,,,1387843200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,b9b7090de1694c31994d2d8540357ad0
2052,12,,8489fddc24bf4f5795fbbab15c5468da,sse0008,沪市股票上网发行资金申购实施办法,,,20090618,上证发字［2009］3号,,,,,,,,,1245283200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"上海证券交易所,中国证券登记结算有限责任公司",,,,,,,False,False,False,False,False,False,b9b7090de1694c31994d2d8540357ad0
2053,13,,2760c5e5e8b740a88f482d1de0f67a6a,sse0013,关于沪深证券交易所跨市场市值配售股份转登记的通知,,,20060705,上证上字〔2006〕562号,,,,,,,,,1152057600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"上海证券交易所,深圳证券交易所,中国证券登记结算有限责任公司",,,,,,,False,False,False,False,False,False,b9b7090de1694c31994d2d8540357ad0
2054,14,,ba0070f4998e4032a55d77b6d1c30f65,sse0433,关于交易型开放式指数基金网上现金认购业务有关事项的通知（2018年发布）,,,20180629,上证发〔2018〕49号,,,,,,,,,1530230400000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,b9b7090de1694c31994d2d8540357ad0
2055,15,,9d75369ecaf446b2bc0d84e78acab603,sse0004,上海证券交易所上市公司可转换公司债券发行实施细则,,,20170908,上证发〔2017〕54号,,,,,,,,,1504828800000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,b9b7090de1694c31994d2d8540357ad0
2056,16,,39faa320235c460cb057c71c4dc770ad,sse0006,上海市场首次公开发行股票网下发行实施办法,,,20140509,上证发〔2014〕30号,,,,,,,,,1399593600000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"上海证券交易所,中国证券登记结算有限责任公司",,,,,,,False,False,False,False,False,False,b9b7090de1694c31994d2d8540357ad0
2057,17,,3d6e5078f2614b38985707fd4c974d49,sse0005,上海市场首次公开发行股票网上按市值申购实施办法,,,20140509,上证发〔2014〕29号,,,,,,,,,1399593600000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"上海证券交易所,中国证券登记结算有限责任公司",,,,,,,False,False,False,False,False,False,b9b7090de1694c31994d2d8540357ad0
2058,18,,9f2411acd8c1420984e27e17afe0e931,sse0009,上海证券交易所证券发行上市业务指引,,,20131227,上证发〔2013〕27号,,,,,,,,,1388102400000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,b9b7090de1694c31994d2d8540357ad0
2059,19,,979530a5cf6d4ecdb44329abf0fc376d,sse0005,上海市场首次公开发行股票网上按市值申购实施办法,,,20131213,上证发〔2013〕18号,,,,,,,,,1386892800000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"上海证券交易所,中国证券登记结算有限责任公司",,,,,,,False,False,False,False,False,False,b9b7090de1694c31994d2d8540357ad0
2060,0,,37254ab071b24746a0cebd1a72c5d990,sse0006,上海市场首次公开发行股票网下发行实施办法,,,20131213,上证发〔2013〕19号,,,,,,,,,1386892800000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"上海证券交易所,中国证券登记结算有限责任公司",,,,,,,False,False,False,False,False,False,b9b7090de1694c31994d2d8540357ad0
2061,1,,0346e475324847b99485591b6d12a9fa,sse0009,上海证券交易所证券发行业务指引,,,20101109,上证发字〔2010〕30号,,,,,,,,,1289260800000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,b9b7090de1694c31994d2d8540357ad0
2062,2,,edb1750d1635480cb064e77ee5ee3ecf,sse0007,上海证券交易所证券上市审核暂行规定,,,20090806,上证发字〔2009〕7号,,,,,,,,,1249516800000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,b9b7090de1694c31994d2d8540357ad0
2063,3,,97f9fb5a09b140e28d3fd234a2ce9eab,sse0006,上海市场首次公开发行股票网下发行电子化实施细则,,,20090618,,,,,,,,,,1245283200000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"上海证券交易所,中国证券登记结算有限责任公司,中国证券业协会",,,,,,,False,False,False,False,False,False,b9b7090de1694c31994d2d8540357ad0
2064,4,,3b915d44ad164dd5b409d62e3673cd4d,sse0007,上海证券交易所证券上市审核暂行规定,,,20060612,,,,,,,,,,1150070400000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,b9b7090de1694c31994d2d8540357ad0
2065,5,,30fc869a383f481faa7a1e660517281b,sse0011,股票上市公告书内容与格式指引,,,20060519,上证上字［2006］356号,,,,,,,,,1147996800000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,b9b7090de1694c31994d2d8540357ad0
2066,0,,23120b77a5c74f98ab9bc8073624ec59,sse0421,上海证券交易所会员交易及相关系统接入与应用指引,,,20200221,上证发〔2020〕8号,,,,,,,,,1582243200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86ffb7f1dfd844bf9282e83490ee3152
2067,1,,8a718c8c3da34377ae9a06a10218cb7a,sse198,上海证券交易所会员管理规则（2019年修订）,,,20191101,上证发〔2019〕106号,,,,,,,,,1572566400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86ffb7f1dfd844bf9282e83490ee3152
2068,2,,dbeed1a1c8b04eb38dca35e053560b49,sse0198,上海证券交易所会员管理规则（2019年修订）,,,20191101,上证发〔2019〕106号,,,,,,,,,1572566400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86ffb7f1dfd844bf9282e83490ee3152
2069,3,,d78631fa731e4600b9218b5ee0341ee0,sse405,上海证券交易所会员投资者教育工作指引,,,20190515,上证发〔2019〕56号,,,,,,,,,1557878400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86ffb7f1dfd844bf9282e83490ee3152
2070,4,,8d929e30c8e24a0fbf54ae3635be5a5e,sse0204,上海证券交易所投资者适当性管理办法,,,20170623,上证发〔2017〕35号,,,,,,,,,1498176000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86ffb7f1dfd844bf9282e83490ee3152
2071,5,,766b091ee5ce43199cf330428db1a70d,sse0199,上海证券交易所会员客户证券交易行为管理实施细则,,,20150612,上证发〔2015〕58号,,,,,,,,,1434067200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86ffb7f1dfd844bf9282e83490ee3152
2072,6,,018e2db42d9d45c4a9a12e914e06eb3b,sse0205,关于补充说明保险机构证券投资交易有关问题的通知,,,20111114,上证会字〔2011〕36号,,,,,,,,,1321228800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"上海证券交易所,深圳证券交易所,中国证券登记结算有限责任公司",,,,,,,False,False,False,False,False,False,86ffb7f1dfd844bf9282e83490ee3152
2073,7,,9bbc981385f04cd898da3c9ef8215d12,sse0206,关于保险机构证券投资交易有关问题的通知,,,20110811,上证会字〔2011〕24号,,,,,,,,,1313020800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"上海证券交易所,深圳证券交易所,中国证券登记结算有限责任公司",,,,,,,False,False,False,False,False,False,86ffb7f1dfd844bf9282e83490ee3152
2074,8,,8249020d8e274366bb440b69cd84a70d,sse0207,关于上市商业银行租用会员交易单元参与债券交易有关事项的通知,,,20110328,上证债字〔2011〕65号,,,,,,,,,1301270400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86ffb7f1dfd844bf9282e83490ee3152
2075,9,,0438f4b624184344872c83db98c6e54c,sse0200,上海证券交易所会员交易及相关系统技术管理实施细则,,,20080704,上证会字〔2008〕43号,,,,,,,,,1215129600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86ffb7f1dfd844bf9282e83490ee3152
2076,10,,837ccd5ac3a54bc397d0d471b5d3d136,sse0208,关于调整参与者交易业务单元流速配置业务功能有关事项的补充通知,,,20070801,上证会字〔2007〕40号,,,,,,,,,1185926400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86ffb7f1dfd844bf9282e83490ee3152
2077,11,,90ebd8d95ad84ff5b72f4ac7e7bcd549,sse0209,关于基金管理公司租用会员参与者交易业务单元有关事项的通知,,,20070528,上证会字〔2007〕19号,,,,,,,,,1180310400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86ffb7f1dfd844bf9282e83490ee3152
2078,12,,e5a548c0f21d4786b26e1982254b2658,sse0210,关于保险机构投资者股票交易专用席位有关事项的通知,,,20050303,上证会字〔2005〕11号,,,,,,,,,1109808000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86ffb7f1dfd844bf9282e83490ee3152
2079,13,,7610a60aecf44661920da2d6d4cc3d12,sse0201,上海证券交易所会员自律准则,,,20030422,上证会字〔2003〕27号,,,,,,,,,1046390400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86ffb7f1dfd844bf9282e83490ee3152
2080,14,,a0cd1dc3dc484b4dbe7da1e125741189,sse0274,上海证券交易所会员业务规范指引,,,20030229,上证会字〔2003〕27号,,,,,,,,,1046390400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86ffb7f1dfd844bf9282e83490ee3152
2081,15,,e29f4d8024a84521b9327898d9ce2222,sse0202,上海证券交易所境外特别会员管理暂行规定,,,20020724,上证法字〔2002〕4号,,,,,,,,,1027468800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86ffb7f1dfd844bf9282e83490ee3152
2082,16,,992252dc714746cb90a116d08e1c9048,sse0203,上海证券交易所境外证券经营机构申请B股席位暂行办法,,,20020717,上证会字［2002］99号,,,,,,,,,1026864000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86ffb7f1dfd844bf9282e83490ee3152
2083,17,,cea2a5cd3c714bfbb46034a71b7029f3,sse0199,上海证券交易所会员客户证券交易行为管理实施细则,,,20080509,上证法字〔2008〕5号,,,,,,,,,1210291200000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86ffb7f1dfd844bf9282e83490ee3152
2084,18,,c6dbdd98e81440e593b1202530a26059,sse0198,上海证券交易所关于加强会员管理的暂行规定,,,20030909,,,,,,,,,,1063065600000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86ffb7f1dfd844bf9282e83490ee3152
2085,19,,ba501288fe474cfea521f99970b9ace7,sse0198,上海证券交易所关于加强会员业务代表工作的通知,,,20030520,上证会字〔2003〕30号,,,,,,,,,1053388800000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86ffb7f1dfd844bf9282e83490ee3152
2086,0,,8f95feb9e04842508bfa82dd26ae3000,sse0198,上海证券交易所会员管理规则,,,19930101,,,,,,,,,,725846400000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86ffb7f1dfd844bf9282e83490ee3152
2087,0,,734d665772774c1a8281b60d5a136e78,sse0414,关于调整ETF期权持仓限额有关事项的通知,,,20191219,上证发〔2019〕120号,,,,,,,,,1576713600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2088,1,,3c1026e2b3d645f5a5356712c8af76d5,sse0413,关于调整股票期权交易熔断标准和单笔申报最大数量的通知,,,20191219,上证发〔2019〕119号,,,,,,,,,1576713600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2089,2,,3330b8e6e202499a9d0912ca92a7bf6a,sse0412,关于上海证券交易所沪深300ETF期权合约品种上市交易有关事项的通知,,,20191217,上证发〔2019〕118号,,,,,,,,,1576540800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2090,3,,3fcdd7d29ea642a9a9eb40c9b9081802,sse0408,上海证券交易所、中国证券登记结算有限责任公司股票期权组合策略业务指引,,,20191115,上证发〔2019〕110号,,,,,,,,,1573776000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"上海证券交易所,中国证券登记结算有限责任公司",,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2091,4,,419e2489e0b64dafad3f8f361040bfa1,sse406,关于调整股票期权限开仓标准的通知,,,20190513,上证发〔2019〕55号,,,,,,,,,1557705600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2092,5,,ce82cf85103549fc87c9619f4b903c68,sse0220,上海证券交易所股票期权试点投资者适当性管理指引,,,20170623,上证发〔2017〕35号,,,,,,,,,1498176000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2093,6,,bb81af32a7444b8ea8acf330a1ac596c,sse0223,上海证券交易所关于进一步调整上证50ETF期权持仓限额管理有关事项的通知,,,20160805,上证发〔2016〕35号,,,,,,,,,1470355200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2094,7,,0b6699543837490f9ed891365503d5b3,sse0224,关于优化不活跃期权合约结算价格计算方法的通知,,,20151228,上证发〔2015〕100号,,,,,,,,,1451260800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"上海证券交易所,中国证券登记结算有限责任公司",,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2095,8,,39ba55db39f04efab10fdde283b986b1,sse0225,关于明确股票期权试点中与证券市场指数熔断相关的交易事项的通知,,,20151214,上证发〔2015〕97号,,,,,,,,,1450051200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2096,9,,57ae9dc41df849ba8ca0771097ddc2e6,sse0218,上海证券交易所股票期权试点做市商业务指引,,,20150827,上证发〔2015〕72号,,,,,,,,,1440633600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2097,10,,3365b826b71d4667bc84d1fc3cd0188f,sse0226,关于上证50ETF期权持仓限额调整有关事项的通知,,,20150503,上证发〔2015〕44号,,,,,,,,,1430611200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2098,11,,f0f53a8fbb034aa68759896c1194cf91,sse0227,关于投资者开立多个衍生品合约账户进行股票期权交易有关事项的通知,,,20150410,上证发〔2015〕34号,,,,,,,,,1428624000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2099,12,,db3b21416571415b866a03e28063b2c8,sse0219,上海证券交易所股票期权持仓限额管理业务指引,,,20150203,上证发〔2015〕22号,,,,,,,,,1422921600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2100,13,,85cc675467b047248bcebdaeec8e8afb,sse0228,关于上证50ETF期权合约品种上市交易有关事项的通知,,,20150203,上证发〔2015〕23号,,,,,,,,,1422921600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2101,14,,97835c7644604d10964f5395c09f63ca,sse0229,关于期货公司开展股票期权及相关证券现货经纪业务有关事项的通知,,,20150128,上证发〔2015〕17号,,,,,,,,,1422403200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2102,15,,40808e275813405c943a71c1c51608d6,sse0216,上海证券交易所股票期权交易取消审核委员会暂行规定,,,20150128,上证发〔2015〕18号,,,,,,,,,1422403200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2103,16,,9acd0e5591804b5894409de95bb8412b,sse0221,上海证券交易所股票期权试点经纪合同示范文本,,,20150109,上证发〔2015〕11号,,,,,,,,,1420761600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"上海证券交易所,中国证券登记结算有限责任公司",,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2104,17,,f993958a04af47e49129da00afa4230b,sse0215,上海证券交易所股票期权试点交易规则,,,20150109,上证发〔2015〕7号,,,,,,,,,1420761600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2105,18,,ca7d77af129b4e519c27ce8e50162e0e,sse0217,上海证券交易所、中国证券登记结算有限责任公司股票期权试点风险控制管理办法,,,20150109,上证发〔2015〕8号,,,,,,,,,1420761600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"上海证券交易所,中国证券登记结算有限责任公司",,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2106,19,,61be078c762449f4b1c855220e640761,sse0222,股票期权风险揭示书必备条款,,,20150109,上证发〔2015〕11号,,,,,,,,,1420761600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"上海证券交易所,中国证券登记结算有限责任公司",,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2107,0,,a7466b0439b749e9b5a6170c40b043f1,sse0224,上海证券交易所、中国证券登记结算有限责任公司关于期权合约结算价格计算方法的通知,,,20150128,上证发〔2015〕19号,,,,,,,,,1422403200000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"上海证券交易所,中国证券登记结算有限责任公司",,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2108,1,,a10e4dafc9bb43b890650ef916844267,sse0218,上海证券交易所股票期权试点做市商业务指引,,,20150109,上证发〔2015〕10号,,,,,,,,,1420761600000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,d40f16b36f484d6ba7c1a4244730a7e5
2109,0,,cd2a402e21684085be188410d0dc087c,sse0432,上海证券交易所收费管理办法,,,20200430,上证发〔2020〕34号,,,,,,,,,1588204800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86c8ca649f834617acf44740265df926
2110,1,,322a162b6f214590bc92c032f74618ac,sse0443,关于暂免收取上市基金相关费用的通知,,,20201231,上证发〔2019〕126号,,,,,,,,,1577750400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86c8ca649f834617acf44740265df926
2111,2,,e4247f20c67f44bea707287538378a82,sse0415,关于上海证券交易所沪深300ETF期权试点相关收费标准的通知,,,20191219,上证发〔2019〕121号,,,,,,,,,1576713600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86c8ca649f834617acf44740265df926
2112,3,,a6fbfc77efb14ca49d1d68f2a171a338,sse375,关于上海证券交易所科创板股票及存托凭证收费事宜的通知,,,20190705,上证发〔2019〕76号,,,,,,,,,1562284800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86c8ca649f834617acf44740265df926
2113,4,,e2cec9318009436faff15d90454ff0e9,sse0230,关于调整上证50ETF期权交易经手费的通知,,,20161028,上证发〔2016〕63号,,,,,,,,,1477612800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86c8ca649f834617acf44740265df926
2114,5,,2a82050127ec4e4fb549a3fc8ac295f9,sse0231,上海证券交易所有关营改增事宜的通知,,,20160614,上证函〔2016〕1209号,,,,,,,,,1465862400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86c8ca649f834617acf44740265df926
2115,6,,6b8d25a31f6d4c3fad2a84ab05ec7033,sse0232,关于上海证券交易所收费标准调整有关事项的通知,,,20150731,上证发〔2015〕67号,,,,,,,,,1438300800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86c8ca649f834617acf44740265df926
2116,7,,d470e698082a4753bb237395c325ceed,sse0233,关于股票期权试点初期暂免收取流量费的通知,,,20150603,上证发〔2015〕52号,,,,,,,,,1433289600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86c8ca649f834617acf44740265df926
2117,8,,c9b811d8cd174418ac7fa37fe0a1b411,sse0234,关于股票期权试点初期暂免收取卖出开仓交易经手费的通知,,,20150128,上证发〔2015〕16号,,,,,,,,,1422403200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86c8ca649f834617acf44740265df926
2118,9,,927b0ebe86054129b672ffa73c8a483a,sse0235,关于调整上海市场股票质押式回购交易经手费收费标准的通知,,,20140827,上证发〔2014〕49号,,,,,,,,,1409097600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86c8ca649f834617acf44740265df926
2119,10,,d26dcb7735da49a4a1570a29d1774e9d,sse0236,关于调整上海证券市场证券交易监管费收费标准的通知,,,20120830,上证交字〔2012〕144号,,,,,,,,,1346284800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"上海证券交易所,中国证券登记结算有限责任公司",,,,,,,False,False,False,False,False,False,86c8ca649f834617acf44740265df926
2120,11,,6783436e8520485ea840c3cfcfd273e5,sse0237,关于调整固定收益类产品收费标准的通知,,,20101130,上证财字〔2010〕6号,,,,,,,,,1291075200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86c8ca649f834617acf44740265df926
2121,12,,7e86c62d82b642d7972a4e6a743d9928,sse0238,关于做好调整证券交易印花税税率相关工作的通知,,,20080918,上证交字〔2008〕16号,,,,,,,,,1221696000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86c8ca649f834617acf44740265df926
2122,13,,3955c0da77aa4340902e54340a736561,sse0239,关于调整权证相关收费的通知,,,20080813,上证财字〔2008〕1号,,,,,,,,,1218585600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86c8ca649f834617acf44740265df926
2123,14,,75bbf61b944f422a802b50257a28a2f6,sse0240,关于调整交易单元使用费及流速费计费周期的通知,,,20080606,上证会字〔2008〕37号,,,,,,,,,1212710400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上海证券交易所,,,,,,,False,False,False,False,False,False,86c8ca649f834617acf44740265df926
